station_ID,Charing station name,City,State,Address line 1,Address line 2,Lng,Lat,Category
2477,Tesla Supercharger,Geelong,Victoria,Tesla Supercharger,"Princes Highway, Corio VIC 3214, Australia",144.3824797,-38.0651667,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2478,Evie Networks Taylors Lakes,Melbourne,Victoria,Evie Networks Taylors Lakes,"Kings Road, Taylors Lakes VIC 3038, Australia",144.7821513,-37.6965635,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2479,Chargefox Charging Station,Melbourne,Victoria,Chargefox Charging Station,"371 Police Road, Mulgrave VIC 3170, Australia",145.1907152,-37.9365224,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2480,Bayside Council,Melbourne,Victoria,Bayside Council,"Royal Avenue, Sandringham VIC 3191, Australia",145.017674,-37.9593639,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2481,CTR Kyneton,Kyneton,Victoria,CTR Kyneton,"Hutton Street, Kyneton VIC 3444, Australia",144.4524935,-37.2470045,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2482,CTR Woodend,Woodend,Victoria,CTR Woodend,"High Street, Woodend VIC 3442, Australia",144.528833,-37.3558374,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2483,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Mornington-Tyabb Road, Mornington VIC 3931, Australia",145.05112,-38.2344038,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2484,IKEA EV chargers,Melbourne,Victoria,IKEA EV chargers,"Loading Dock Exit, Springvale VIC 3171, Australia",145.1435899,-37.9271751,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2485,BP Pulse,Melbourne,Victoria,BP Pulse,"Diamond Creek Road, Diamond Creek VIC 3089, Australia",145.1233653,-37.6802607,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2486,BP Pulse,Melbourne,Victoria,BP Pulse,"North Road, Brighton East VIC 3186, Australia",145.0069973,-37.9001349,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2487, ,Melbourne,Victoria,Quality Drive,"Dandenong South VIC 3175, Australia",145.2116252,-38.0270897,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2488, ,Melbourne,Victoria,Nicholson Street,"Carlton VIC 3065, Australia",144.9719796,-37.8042881,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2489, ,Melbourne,Victoria,Normanby Road,"Notting Hill VIC 3800, Australia",145.133609,-37.9054453,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2490, ,Melbourne,Victoria,Healesville - Kinglake Road,"Melbourne VIC 3777, Australia",145.5029836,-37.6507196,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2491, ,Melbourne,Victoria,Glenlyon Road,"Brunswick VIC 3056, Australia",144.9619656,-37.7714237,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2492, ,Melbourne,Victoria,Pascoe Vale Road,"Oak Park VIC 3044, Australia",144.9211921,-37.7235909,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2493, ,Melbourne,Victoria,Kelvin Grove,"Preston VIC 3072, Australia",145.0050847,-37.7401175,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2494, ,Melbourne,Victoria,501 Bourke Street,"Melbourne VIC 3000, Australia",144.9597412,-37.8160073,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2495, ,Melbourne,Victoria,Langs Lane,"Melbourne VIC 3000, Australia",144.9547665,-37.8163799,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2496, ,Melbourne,Victoria,535 Little Lonsdale Street,"Melbourne VIC 3000, Australia",144.9559119,-37.8132556,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2497, ,Melbourne,Victoria,Bourke Street,"Melbourne VIC 3000, Australia",144.9618065,-37.8143461,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2498, ,Melbourne,Victoria,Flinders Street,"Melbourne VIC 3000, Australia",144.9639555,-37.81826,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2499, ,Melbourne,Victoria,114 Flinders Street,"Melbourne VIC 3000, Australia",144.9707936,-37.8162175,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2500, ,Melbourne,Victoria,Flinders Lane,"Melbourne VIC 3000, Australia",144.9700374,-37.8153856,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2501, ,Melbourne,Victoria,Flinders Lane,"Melbourne VIC 3000, Australia",144.9730784,-37.8144864,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2502, ,Melbourne,Victoria,Bourke Street,"Melbourne VIC 3000, Australia",144.9695662,-37.8125596,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2503, ,Melbourne,Victoria,Portland Lane,"Melbourne VIC 3000, Australia",144.9681379,-37.813368,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2504, ,Melbourne,Victoria,South Gippsland Highway,"Cranbourne VIC 3977, Australia",145.279579,-38.0870252,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2505, ,Melbourne,Victoria,Civic Parade,"Altona VIC 3018, Australia",144.830228,-37.86395,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2506, ,Melbourne,Victoria,Victoria Harbour Promenade,"Docklands VIC 3008, Australia",144.9426093,-37.8188089,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2507, ,Melbourne,Victoria,Punch Lane,"Melbourne VIC 3000, Australia",144.970523,-37.8101221,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2508, ,Melbourne,Victoria,Swanston Street,"Carlton VIC 3010, Australia",144.9633222,-37.8055148,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2509, ,Melbourne,Victoria,Lygon Street,"Carlton VIC 3053, Australia",144.9669687,-37.8022448,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2510, ,Melbourne,Victoria,Nicholson Street,"Carlton VIC 3065, Australia",144.9733535,-37.8044709,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2511, ,Melbourne,Victoria,Munster Terrace,"North Melbourne VIC 3051, Australia",144.9427005,-37.8014314,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2512, ,Melbourne,Victoria,Munster Terrace,"North Melbourne VIC 3051, Australia",144.9428225,-37.801086,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2513, ,Melbourne,Victoria,Waterfront Way,"Docklands VIC 3008, Australia",144.939222,-37.812617,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2514, ,Melbourne,Victoria,Pearl River Road,"Docklands VIC 3008, Australia",144.9370084,-37.8129804,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2515, ,Melbourne,Victoria,45 Dudley Street,"West Melbourne VIC 3003, Australia",144.9509974,-37.8100036,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2516,Goulburn Supercharger,Goulburn,New South Wales,Goulburn Supercharger,"201 Sloane Street, Goulburn NSW 2580, Australia",149.7209942,-34.7554799,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2517,NRMA Fast Charger,Mittagong,New South Wales,NRMA Fast Charger,"NSW Bessemer Street, Mittagong NSW 2575, Australia",150.4424531,-34.4500909,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2518,NRMA Fast Charger,Picton,New South Wales,NRMA Fast Charger,"Walton Street, Picton NSW 2571, Australia",150.610947,-34.1683025,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2519,Mittagong Tourist Information Centre,Mittagong,New South Wales,Mittagong Tourist Information Centre,"Main Street, Mittagong NSW 2575, Australia",150.4519627,-34.4501399,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2520,NRMA Fast Charger,Berry,New South Wales,NRMA Fast Charger,"Queen Street, Berry NSW 2535, Australia",150.7008205,-34.775569,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2521,Tesla Supercharger,Jaspers Brush,New South Wales,Tesla Supercharger,"Princes Highway, Jaspers Brush NSW 2535, Australia",150.6366755,-34.8082829,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2522,Chargefox,Wollongong City Council,New South Wales,Chargefox,"The Avenue, Figtree NSW 2525, Australia",150.8633339,-34.436581,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2523,Chargefox Goulburn,Goulburn,New South Wales,Chargefox Goulburn,"Sydney Road, Goulburn NSW 2580, Australia",149.7496197,-34.7479333,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2524,Chargefox Shell Cove,Shellharbour City Council,New South Wales,Chargefox Shell Cove,"Cove Boulevard, Shell Cove NSW 2529, Australia",150.8661667,-34.5878761,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2525,Tesla Supercharger,Sydney,New South Wales,Tesla Supercharger,"Princes Highway, Kirrawee NSW 2232, Australia",151.0735387,-34.0325789,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2526, ,Sydney,New South Wales,John Flak Avenue,"Kingswood NSW 2747, Australia",150.7291974,-33.7698741,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2527, ,Wollongong City Council,New South Wales,Unicentre Road,"Keiraville NSW 2500, Australia",150.8812518,-34.4075914,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2528, ,Sydney,New South Wales,Barbula Road,"Denham Court NSW 2565, Australia",150.8118548,-33.9760165,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2529, ,Sydney,New South Wales,Barbula Road,"Denham Court NSW 2565, Australia",150.8118557,-33.9760436,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2530, ,Sydney,New South Wales,Corr Road,"Caddens NSW 2747, Australia",150.7352534,-33.7693688,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2531, ,Sydney,New South Wales,Joseph Street,"Cabramatta NSW 2166, Australia",150.9199428,-33.8988886,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2532, ,Sydney,New South Wales,Dickson Road,"Leppington NSW 2179, Australia",150.8040539,-33.9532239,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2533, ,Sydney,New South Wales,Hoskins Avenue,"Bankstown NSW 2200, Australia",151.0301289,-33.9320564,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2534, ,Sydney,New South Wales,Corfield Road,"Prestons NSW 2170, Australia",150.8557293,-33.9522711,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2535, ,Sydney,New South Wales,Stanley Street,"Peakhurst NSW 2210, Australia",151.063567,-33.9621828,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2536, ,Sydney,New South Wales,Mulgoa Road,"Jamisontown NSW 2750, Australia",150.6737814,-33.7702608,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2537, ,Sutton Forest,New South Wales,Black Horse Lane,"Sutton Forest NSW 2577, Australia",150.2251818,-34.6071777,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2538, ,Wollongong City Council,New South Wales,Moombara Street,"Wollongong City Council NSW 2530, Australia",150.7957656,-34.4952775,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2539, ,Sydney,New South Wales,Ingham Drive,"Casula NSW 2170, Australia",150.90026,-33.9488297,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2540, ,Sydney,New South Wales,Morgan Street,"Beverly Hills NSW 2209, Australia",151.081218,-33.9492389,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2541, ,Sydney,New South Wales,Cook Street,"Mortdale NSW 2223, Australia",151.0801412,-33.9701906,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2542, ,Sydney,New South Wales,Treacy Street,"Hurstville NSW 2220, Australia",151.1060452,-33.9678598,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2543, ,Sydney,New South Wales,Broad Arrow Road,"Narwee NSW 2209, Australia",151.0710625,-33.948437,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2544, ,Sydney,New South Wales,Heatherbrae Lane,"Sydney NSW 2783, Australia",150.4297454,-33.7206902,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2545,NRMA Fast Charger,Bathurst,New South Wales,NRMA Fast Charger,"Durham Street, Bathurst NSW 2795, Australia",149.5867462,-33.4191414,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2546,NRMA Fast Charger,Lithgow,New South Wales,NRMA Fast Charger,"Read Avenue, Cooerwull NSW 2790, Australia",150.1611444,-33.4780477,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2547,Tesla Destination Charger,Orange,New South Wales,Tesla Destination Charger,"246 Anson Street, Orange NSW 2800, Australia",149.0994869,-33.280911,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2548,Tesla Destination Charger,Campbells Corner,New South Wales,Tesla Destination Charger,"Wallace Lane, Canobolas NSW 2800, Australia",149.0432132,-33.3333919,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2549,Tesla Supercharger,Bathurst,New South Wales,Tesla Supercharger,"Durham Street, Bathurst NSW 2795, Australia",149.5866349,-33.4190492,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2550, ,Bathurst,New South Wales,Havannah Street,"Bathurst NSW 2795, Australia",149.5813787,-33.4257824,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2551, ,Sydney,New South Wales,Heatherbrae Lane,"Sydney NSW 2783, Australia",150.4297454,-33.7206902,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2552,Chargefox,Perth,Western Australia,Chargefox,"Wellington Street, West Perth WA 6005, Australia",115.8489479,-31.9480278,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2553,Perth North,City Of Stirling,Western Australia,Perth North,"Karrinyup Road Exit, Karrinyup WA 6921, Australia",115.7766534,-31.8771547,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2554,Lakeside Joondalup Cinemas,Joondalup,Western Australia,Lakeside Joondalup Cinemas,"McLarty Avenue, Joondalup WA 6027, Australia",115.7671672,-31.7426,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2555,Lakeside Joondalup - Myer Carpark,Joondalup,Western Australia,Lakeside Joondalup - Myer Carpark,"Collier Pass, Joondalup WA 6027, Australia",115.7656665,-31.7454229,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
2556,Tesla Destination Charger,Fremantle,Western Australia,Tesla Destination Charger,"Marine Terrace, Fremantle WA 6160, Australia",115.7461221,-32.0575795,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2557,Tesla Destination Charger,Fremantle,Western Australia,Tesla Destination Charger,"Essex Street, Fremantle WA 6160, Australia",115.7472283,-32.0573845,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2558, ,City Of Vincent,Western Australia,Kaata Lane,"Mount Lawley WA 6050, Australia",115.8715309,-31.9362523,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2559, ,City Of Melville,Western Australia,Andrea Lane,"Booragoon WA 6154, Australia",115.8348552,-32.0346555,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2560, ,Perth,Western Australia,35 Stirling Highway,"Crawley WA 6009, Australia",115.8164108,-31.977504,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2561, ,Fremantle,Western Australia,Marine Terrace,"Fremantle WA 6160, Australia",115.7469427,-32.0584849,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
2562, ,City Of Stirling,Western Australia,Wishart Street,"Gwelup WA 6021, Australia",115.7977393,-31.8763974,"['access_limited', 'access_limited.customers', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
