Date,Vehicle body type,Motive power,Count
1/12/2017,STATION WAGON,Petrol,8
1/12/2017,STATION WAGON,Petrol Or Cng Option,1
1/12/2017,STATION WAGON,Petrol Or Lpg Option,1
1/12/2017,STATION WAGON,Petrol Or Lpg Option,30
1/12/2017,STATION WAGON,Petrol Or Lpg Option,460
1/12/2017,STATION WAGON,Plug-in Hybrid Electric,13
1/12/2017,STATION WAGON,Plug-in Hybrid Electric,2
1/12/2017,STATION WAGON,Plug-in Hybrid Electric,24
1/12/2017,STATION WAGON,Plug-in Hybrid Electric,7
1/12/2017,STATION WAGON,Solar,2
1/12/2017,STOCK CRATE,,1
1/12/2017,TANKER,,3
1/12/2017,TANKER,Diesel,3
1/12/2017,TANKER,Diesel,48
1/12/2017,TANKER,Diesel,6
1/12/2017,TANKER,LPG,1
1/12/2017,TANKER,Petrol,1
1/12/2017,TIPPER,,102
1/12/2017,TIPPER,,47
1/12/2017,TIPPER,Diesel,1
1/12/2017,TIPPER,Diesel,169
1/12/2017,TIPPER,Diesel,2
1/12/2017,TIPPER,Diesel,356
1/12/2017,TIPPER,Diesel,7
1/12/2017,TIPPER,Petrol,2
1/12/2017,TIPPER,Petrol,6
1/12/2017,TOW TRUCK,Diesel,1
1/12/2017,TOW TRUCK,Diesel,2
1/12/2017,TOW TRUCK,LPG,1
1/12/2017,TRACTOR (HEAVY),Diesel,1
1/12/2017,TRACTOR (HEAVY),Diesel,10
1/12/2017,TRACTOR (HEAVY),Diesel,9
1/12/2017,TRAILED MOBILE HOME,,1
1/12/2017,VAN,CNG,1
1/12/2017,VAN,Diesel,1
1/12/2017,VAN,Diesel,1328
1/12/2017,VAN,Diesel,14
1/12/2017,VAN,Diesel,1407
1/12/2017,VAN,Diesel,2
1/12/2017,VAN,Diesel,7
1/12/2017,VAN,Diesel Or Lpg Option,1
1/12/2017,VAN,LPG,1
1/12/2017,VAN,LPG,10
1/12/2017,VAN,Petrol,1
1/12/2017,VAN,Petrol,1518
1/12/2017,VAN,Petrol,6
1/12/2017,VAN,Petrol,8
1/12/2017,VAN,Petrol,800
1/12/2017,VAN,Petrol Or Lpg Option,105
1/12/2017,VAN,Petrol Or Lpg Option,30
1/12/2017,ZZ - OTHER BODY TYPE,,1
1/12/2017,ZZ - OTHER BODY TYPE,Diesel,1
1/01/2018,AMBULANCE,Diesel,1
1/01/2018,AMBULANCE,Diesel,3
1/01/2018,AMBULANCE,Diesel,32
1/01/2018,ARMOURED VEHICLE,Diesel,1
1/01/2018,ARMOURED VEHICLE,Diesel,5
1/01/2018,ARMOURED VEHICLE,Petrol,1
1/01/2018,ARTICULATED BUS,Diesel,35
1/01/2018,BACKHOE,Diesel,1
1/01/2018,BACKHOE,Diesel,16
1/01/2018,BACKHOE,Diesel,3
1/01/2018,BACKHOE,Diesel,4
1/01/2018,BIKE TRAILER,,15
1/01/2018,BIKE TRAILER,,301
1/01/2018,BIN CARRIER,,5
1/01/2018,BIN CARRIER,Diesel,1
1/01/2018,BIN CARRIER,Diesel,10
1/01/2018,BIN CARRIER,Diesel,2
1/01/2018,BIN CARRIER,Diesel,40
1/01/2018,BOAT TRAILER,,177
1/01/2018,BOAT TRAILER,,4854
1/01/2018,BONNET PRIME MOVER,Diesel,18
1/01/2018,BONNET PRIME MOVER,Diesel,66
1/01/2018,CAB OVER PRIME MOVER,Diesel,1
1/01/2018,CAB OVER PRIME MOVER,Diesel,21
1/01/2018,CAB OVER PRIME MOVER,Diesel,62
1/01/2018,CAMPER,Diesel,1
1/01/2018,CAMPER,Diesel,14
1/01/2018,CAMPER,Diesel,255
1/01/2018,CAMPER,Diesel,6
1/01/2018,CAMPER,LPG,2
1/01/2018,CAMPER,Petrol,1
1/01/2018,CAMPER,Petrol,143
1/01/2018,CAMPER,Petrol,3
1/01/2018,CAMPER,Petrol,4
1/01/2018,CAMPER,Petrol Or Lpg Option,10
1/01/2018,CAMPER TRAILER,,13
1/01/2018,CAMPER TRAILER,,1659
1/01/2018,CAR CARRIER,,1
1/01/2018,CAR CARRIER,,7
1/01/2018,CAR CARRIER,Diesel,2
1/01/2018,CAR TRAILER,,673
1/01/2018,CAR TRAILER,,96
1/01/2018,CARAVAN,,103
1/01/2018,CARAVAN,,2771
1/01/2018,CONCRETE BLENDER,Diesel,57
1/01/2018,CONCRETE BLENDER,Diesel,7
1/01/2018,CONCRETE BLENDER,Petrol,1
1/01/2018,CONCRETE PUMPER,Diesel,2
1/01/2018,CONCRETE PUMPER,Diesel,6
1/01/2018,CONCRETE PUMPER,Diesel,8
1/01/2018,CONVERTIBLE,Diesel,78
1/01/2018,CONVERTIBLE,Diesel,9
1/01/2018,CONVERTIBLE,Electric,1
1/01/2018,CONVERTIBLE,LPG,3
1/01/2018,CONVERTIBLE,Petrol,1
1/01/2018,CONVERTIBLE,Petrol,122
1/01/2018,CONVERTIBLE,Petrol,165
1/01/2018,CONVERTIBLE,Petrol,1904
1/01/2018,CONVERTIBLE,Petrol,32
1/01/2018,CONVERTIBLE,Petrol,7
1/01/2018,CONVERTIBLE,Petrol Or Lpg Option,1
1/01/2018,CURTAIN SIDE VAN,,10
1/01/2018,CURTAIN SIDE VAN,,37
1/01/2018,CURTAIN SIDE VAN,CNG,2
1/01/2018,CURTAIN SIDE VAN,Diesel,1
1/01/2018,CURTAIN SIDE VAN,Diesel,5
1/01/2018,CURTAIN SIDE VAN,Diesel,56
1/01/2018,DOLLY,,1
1/01/2018,DUMP TRUCK,Diesel,1
1/01/2018,ENCLOSED TRAILER,,2
1/01/2018,EQUIPMENT TRAILER,,143
1/01/2018,EQUIPMENT TRAILER,,144
1/01/2018,FIRE TRUCK,Diesel,19
1/01/2018,FIRE TRUCK,Diesel,2
1/01/2018,FIRE TRUCK,Diesel,4
1/01/2018,FIRE TRUCK,Diesel,42
1/01/2018,FIRE TRUCK,Diesel,5
1/01/2018,FIRE TRUCK,Petrol,2
1/01/2018,FLAT TOP,,124
1/01/2018,FLAT TOP,,31
1/01/2018,FLAT TOP,Diesel,1
1/01/2018,FLAT TOP,Diesel,339
1/01/2018,FLAT TOP,Diesel,5
1/01/2018,FLAT TOP,Diesel,7
1/01/2018,FLAT TOP,Diesel,72
1/01/2018,FLAT TOP,Petrol,2
1/01/2018,FLAT TOP,Petrol,4
1/01/2018,FORK LIFT (HEAVY),Diesel,1
1/01/2018,FORK LIFT (HEAVY),Diesel,19
1/01/2018,FORK LIFT (HEAVY),Diesel,3
1/01/2018,FORK LIFT (HEAVY),Electric,4
1/01/2018,FORK LIFT (HEAVY),LPG,1
1/01/2018,FORK LIFT (HEAVY),LPG,4
1/01/2018,FORK LIFT (HEAVY),Petrol,1
1/01/2018,FORK LIFT (HEAVY),Petrol Or Lpg Option,5
1/01/2018,FORK LIFT (LIGHT),Diesel,1
1/01/2018,FORK LIFT (LIGHT),Diesel,5
1/01/2018,FORK LIFT (LIGHT),Electric,6
1/01/2018,FORK LIFT (LIGHT),LPG,20
1/01/2018,FORK LIFT (LIGHT),Petrol,1
1/01/2018,FORK LIFT (LIGHT),Petrol,4
1/01/2018,FORK LIFT (LIGHT),Petrol Or Lpg Option,16
1/01/2018,FRONT END LOADER,Diesel,4
1/01/2018,FRONT END LOADER,Diesel,6
1/01/2018,GARBAGE COMPACTOR,Diesel,1
1/01/2018,GARBAGE COMPACTOR,Diesel,4
1/01/2018,GARBAGE COMPACTOR,Diesel,74
1/01/2018,GOODS TRAILER,,2113
1/01/2018,GOODS TRAILER,,25850
1/01/2018,GRADER,Diesel,1
1/01/2018,GRADER,Diesel,2
1/01/2018,GRADER,Diesel,4
1/01/2018,HORSE FLOAT,,13
1/01/2018,HORSE FLOAT,,424
1/01/2018,JINKER,,1
1/01/2018,LIGHT BUS,Diesel,1
1/01/2018,LIGHT BUS,Diesel,10
1/01/2018,LIGHT BUS,Diesel,119
1/01/2018,LIGHT BUS,Diesel,15
1/01/2018,LIGHT BUS,Diesel,2
1/01/2018,LIGHT BUS,Diesel,49
1/01/2018,LIGHT BUS,Diesel,6
1/01/2018,LIGHT BUS,Hybrid,1
1/01/2018,LIGHT BUS,LPG,1
1/01/2018,LIGHT BUS,Petrol,3
1/01/2018,LIGHT BUS,Petrol,37
1/01/2018,LIGHT BUS,Petrol,4
1/01/2018,LIGHT BUS,Petrol,6
1/01/2018,LIGHT BUS,Petrol,83
1/01/2018,LIGHT BUS,Petrol,9
1/01/2018,LIGHT BUS,Petrol Or Lpg Option,4
1/01/2018,LIGHT BUS,Petrol Or Lpg Option,5
1/01/2018,LIGHT SEMITRAILER,,1
1/01/2018,LIGHT TRACTOR,Diesel,1
1/01/2018,LIGHT TRACTOR,Diesel,19
1/01/2018,LIGHT TRACTOR,Diesel,3
1/01/2018,LIGHT TRACTOR,Petrol,1
1/01/2018,LIGHT TRACTOR,Petrol,3
1/01/2018,LIGHT TRUCK,CNG,1
1/01/2018,LIGHT TRUCK,Diesel,1
1/01/2018,LIGHT TRUCK,Diesel,12219
1/01/2018,LIGHT TRUCK,Diesel,2
1/01/2018,LIGHT TRUCK,Diesel,3
1/01/2018,LIGHT TRUCK,Diesel,4654
1/01/2018,LIGHT TRUCK,Diesel,6
1/01/2018,LIGHT TRUCK,Diesel,7
1/01/2018,LIGHT TRUCK,Diesel Or Lpg Option,1
1/01/2018,LIGHT TRUCK,Diesel Or Lpg Option,10
1/01/2018,LIGHT TRUCK,Electric,26
1/01/2018,LIGHT TRUCK,Electric,3
1/01/2018,LIGHT TRUCK,LPG,1
1/01/2018,LIGHT TRUCK,LPG,336
1/01/2018,LIGHT TRUCK,LPG,75
1/01/2018,LIGHT TRUCK,Other,1
1/01/2018,LIGHT TRUCK,Petrol,1
1/01/2018,LIGHT TRUCK,Petrol,1706
1/01/2018,LIGHT TRUCK,Petrol,2
1/01/2018,LIGHT TRUCK,Petrol,3
1/01/2018,LIGHT TRUCK,Petrol,35
1/01/2018,LIGHT TRUCK,Petrol,4
1/01/2018,LIGHT TRUCK,Petrol,8551
1/01/2018,LIGHT TRUCK,Petrol Or Cng Option,1
1/01/2018,LIGHT TRUCK,Petrol Or Lpg Option,1
1/01/2018,LIGHT TRUCK,Petrol Or Lpg Option,302
1/01/2018,LIGHT TRUCK,Petrol Or Lpg Option,36
1/01/2018,MACHINERY TRUCK,Diesel,1
1/01/2018,MACHINERY TRUCK,Diesel,2
1/01/2018,MACHINERY TRUCK,Diesel,4
1/01/2018,MACHINERY TRUCK,Petrol,1
1/01/2018,MACHINERY/EQUIPMENT,,2
1/01/2018,MACHINERY/EQUIPMENT,,9
1/01/2018,MACHINERY/EQUIPMENT,Diesel,1
1/01/2018,MACHINERY/EQUIPMENT,Diesel,9
1/01/2018,MISCELLAN TRAILER,,309
1/01/2018,MISCELLAN TRAILER,,64
1/01/2018,MOBILE CRANE,Diesel,1
1/01/2018,MOBILE CRANE,Diesel,20
1/01/2018,MOBILE CRANE,Diesel,5
1/01/2018,MOBILE CRANE,Diesel,7
1/01/2018,MOBILE HOME,Diesel,26
1/01/2018,MOBILE WORK TOWER,Diesel,11
1/01/2018,MOBILE WORK TOWER,Diesel,4
1/01/2018,MOTORBIKE,Diesel,1
1/01/2018,MOTORBIKE,Electric,1
1/01/2018,MOTORBIKE,Electric,8
1/01/2018,MOTORBIKE,Petrol,1338
1/01/2018,MOTORBIKE,Petrol,17
1/01/2018,MOTORBIKE,Petrol,210
1/01/2018,MOTORBIKE,Petrol,255
1/01/2018,MOTORBIKE,Petrol,297
1/01/2018,MOTORBIKE,Petrol,3585
1/01/2018,MOTORBIKE,Petrol,37
1/01/2018,MOTORBIKE,Petrol,4
1/01/2018,MOTORBIKE,Petrol,42
1/01/2018,MOTORBIKE,Petrol,6597
1/01/2018,MOTORBIKE,Petrol,67
1/01/2018,MOTORTRIKE,Petrol,1
1/01/2018,MOTORTRIKE,Petrol,2
1/01/2018,MOTORTRIKE,Petrol,3
1/01/2018,MOTORTRIKE,Petrol,8
1/01/2018,MOTORTRIKE,Petrol,9
1/01/2018,PANTECHNICON,,1
1/01/2018,PANTECHNICON,,16
1/01/2018,PANTECHNICON,CNG,1
1/01/2018,PANTECHNICON,Diesel,1
1/01/2018,PANTECHNICON,Diesel,169
1/01/2018,PANTECHNICON,Diesel,2
1/01/2018,PANTECHNICON,Diesel,35
1/01/2018,PANTECHNICON,Hybrid,3
1/01/2018,PANTECHNICON,Petrol,2
1/01/2018,PASSENGER VAN,Diesel,1
1/01/2018,PASSENGER VAN,Diesel,137
1/01/2018,PASSENGER VAN,Diesel,2
1/01/2018,PASSENGER VAN,Diesel,3
