Model Year,Division,Carline,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel
2023,INFINITI,QX55 AWD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,22,28,25,29.3302,40.6771,33.5405
2023,Jaguar,E-PACE,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,20,26,23,25.9478,37.3858,30.0905
2023,Jaguar,F-PACE,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,22,27,24,27.883,37.7232,31.5913
2023,Jaguar,F-PACE P340 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,20,27,22,24.7501,37.5523,29.2351
2023,Jaguar,F-PACE P400 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,19,26,22,24.4,36.6,28.7059
2023,Jaguar,F-PACE SVR,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,15,21,17,18.8472,29.7137,22.5598
2023,Jeep,Cherokee 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,21,29,24,26.7,42.3,32.0128
2023,Jeep,Cherokee Trailhawk 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,26,22,25.2491,36.2466,29.2416
2023,Jeep,Compass 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,24,32,27,30.548,46.0998,36.0154
2023,Jeep,Renegade 4x4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,23,29,26,29.9,43.5,34.7953
2023,Jeep,Renegade Trailhawk 4x4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,22,27,24,27.7,40.4,32.2641
2023,Jeep,Wrangler 2dr 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,22,24,23,27.9478,37.4997,31.566
2023,Jeep,Wrangler 2dr 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,23,20,23,33.2,26.69
2023,Jeep,Wrangler 2dr 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,24,21,24.7,33.8,28.105
2023,Jeep,Wrangler 2dr 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,17,25,20,21.5,34.4988,25.8897
2023,Jeep,Wrangler 4dr 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,21,24,22,27.7,37.6,31.4231
2023,Jeep,Wrangler 4dr 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,23,20,22.8,33.8,26.712
2023,Jeep,Wrangler 4dr 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,24,21,24.1,33.2,27.4908
2023,Jeep,Wrangler 4dr 4X4,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,17,23,19,21.2,32.5,25.1322
2023,Jeep,Wrangler 4dr 4X4,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,17,14,15.6,22.8,18.184
2023,Jeep,Wrangler 4dr EcoDiesel 4x4,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,22,29,25,28.1996,41.2,32.8665
2023,Jeep,Wrangler Rubic 4dr EcoDiesel 4x4,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,21,26,23,28.1996,41.2,32.8665
2023,KIA,Seltos AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,25,30,27,32.4,42.8,36.3778
2023,KIA,Seltos AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,27,31,29,35,44.4,38.6856
2023,KIA,Sorento AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,22,27,24,27.5,38.3,31.4967
2023,KIA,Sorento AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,23,25,24,30,40.8,34.0568
2023,KIA,Sorento Hybrid AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,36,33,34,48.7,45.3,47.1089
2023,KIA,Sportage AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,23,28,25,28.9565,40.49,33.2139
2023,KIA,Sportage Hybrid AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,38,38,38,52.1815,49.9036,51.1312
2023,KIA,Sportage Hybrid FWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,42,44,43,57.7,55.6,56.7357
2023,KIA,Telluride AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,24,21,23.0648,33.6141,26.8578
2023,Land Rover,Discovery Sport,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,19,23,20,23.2538,34.2146,27.1707
2023,Land Rover,Range Rover Evoque,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,20,27,22,25.007,38.5572,29.7046
2023,Land Rover,Range Rover Evoque MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,21,26,23,26.5158,36.4202,30.2132
2023,Land Rover,Range Rover Velar,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,20,26,23,25.842,36.904,29.8713
2023,Land Rover,Range Rover Velar P340 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,20,26,22,25.2332,37.0436,29.4598
2023,Land Rover,Range Rover Velar P400 MHEV,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,19,25,21,23.4318,34.4945,27.3838
2023,LEXUS,NX 250 AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,25,32,28,33.1,46.1,37.9108
2023,LEXUS,NX 350 AWD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,22,28,25,28.7,40.6,33.0606
2023,LEXUS,NX 350h AWD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,41,37,39,56.2446,51.6969,54.1029
2023,LEXUS,RX 350 AWD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,21,28,24,26.6356,39.8827,31.3164
2023,LEXUS,RX 350h AWD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,37,34,36,50.1938,48.1285,49.2429
2023,LEXUS,RX 500h AWD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,27,28,27,36.1324,40.0396,37.7919
2023,Lincoln,CORSAIR AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,21,28,24,26.5487,40.2717,31.3571
2023,Lincoln,NAUTILUS AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,25,22,26,40.3,30.9405
2023,Lincoln,NAUTILUS AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,25,22,25.8769,40.0178,30.7697
2023,Lincoln,NAUTILUS AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,25,21,23.326,35.5306,27.5908
2023,MASERATI,GRECALE GT,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,22,29,25,28.336,41.9841,33.1914
2023,MASERATI,GRECALE MODENA,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,22,29,25,28.336,41.9841,33.1914
2023,MASERATI,GRECALE TROFEO,Gasoline (Premium Unleaded Required),MPG,miles per gallon,18,25,20,22.1534,34.5074,26.4078
2023,MAZDA,CX-30 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,22,30,25,28.5,42.6774,33.5093
2023,MAZDA,CX-30 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,26,33,29,33.8,47.8,38.9311
2023,MAZDA,CX-5 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,22,27,24,27.7,38.5,31.7018
2023,MAZDA,CX-5 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,24,30,26,30.7793,42.5798,35.1648
2023,MAZDA,CX-9 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,26,23,25.6773,36.8293,29.7281
2023,MAZDA,MAZDA CX-50 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,23,29,25,28.9403,40.9166,33.3304
2023,MAZDA,MAZDA CX-50 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,24,30,27,31.1688,43.3355,35.6761
2023,Mercedes-Benz,AMG GLC 43 4MATIC (coupe),Gasoline (Premium Unleaded Required),MPG,miles per gallon,17,24,20,21.6,33.9,25.8149
2023,Mercedes-Benz,GLA 250 4MATIC,Gasoline (Premium Unleaded Required),MPG,miles per gallon,23,32,26,29.2,46.3,35.0203
2023,Mercedes-Benz,GLB 250 4MATIC,Gasoline (Premium Unleaded Required),MPG,miles per gallon,22,30,25,28.1,42.4,33.1278
2023,Mercedes-Benz,GLC 300 4MATIC (Coupe),Gasoline (Premium Unleaded Required),MPG,miles per gallon,20,26,22,25.2,37.2,29.4792
2023,Mercedes-Benz,GLE 350,Gasoline (Premium Unleaded Required),MPG,miles per gallon,20,25,22,25,38.7,29.7372
2023,Mercedes-Benz,GLE 350 4MATIC,Gasoline (Premium Unleaded Required),MPG,miles per gallon,20,24,21,24.6,37.2,29.0238
2023,MITSUBISHI MOTORS,Outlander 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,24,30,26,31.517,44.0897,36.1567
2023,Mitsubishi Motors Corporation,ECLIPSE CROSS 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,25,26,25,31.6654,39.8092,34.876
2023,Mitsubishi Motors Corporation,ECLIPSE CROSS ES 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,25,28,26,32.3606,40.9189,35.7228
2023,Mitsubishi Motors Corporation,Outlander Sport 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,23,29,26,30.1356,41.8169,34.4684
2023,Mitsubishi Motors Corporation,Outlander Sport 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,23,28,25,29.5312,40.4965,33.6288
2023,NISSAN,PATHFINDER 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,21,27,23,26.7,40.5,31.5354
2023,NISSAN,PATHFINDER 4WD ROCK CREEK,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,20,23,21,24.9,35.2,28.6759
2023,NISSAN,PATHFINDER 4WD SL/PLATINUM,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,25,22,25.6408,39.2212,30.3734
2023,NISSAN,ROGUE AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,28,35,31,39.3136,54.9718,45.0936
2023,NISSAN,ROGUE AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,28,35,31,39.507,54.2247,45.0037
2023,NISSAN,ROGUE AWD SL/PLATINUM,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,28,34,31,39,53,44.2612
2023,NISSAN,ROGUE AWD SL/PLATINUM,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,28,34,31,38.1,52.5,43.4648
2023,Porsche,Macan,Gasoline (Premium Unleaded Required),MPG,miles per gallon,19,25,21,24.9676,35.6,28.8442
2023,Porsche,Macan GTS,Gasoline (Premium Unleaded Required),MPG,miles per gallon,17,22,19,21.8444,32.2,25.5407
2023,Porsche,Macan S,Gasoline (Premium Unleaded Required),MPG,miles per gallon,17,23,19,22.3929,32.4997,26.0365
2023,Porsche,Macan T,Gasoline (Premium Unleaded Required),MPG,miles per gallon,19,25,21,24.1851,34.6,27.9743
2023,Subaru,CROSSTREK AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,28,33,30,36.0096,48.4315,40.708
2023,Subaru,CROSSTREK AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,22,29,25,28.6,41.3,33.1932
2023,Subaru,CROSSTREK AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,27,34,29,34.5575,48.8286,39.7908
2023,Subaru,FORESTER AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,26,33,29,33.8355,47.1098,38.7488
2023,Subaru,FORESTER WILDERNESS AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,25,28,26,31.9,40.4,35.2361
2023,Subaru,OUTBACK AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,22,29,25,28.2,41.4,32.9239
2023,Subaru,OUTBACK AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,26,32,28,33.2409,46.2435,38.0561
2023,Subaru,OUTBACK WILDERNESS AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,21,26,23,27.2,37.1,30.9119
2023,TOYOTA,COROLLA CROSS AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,29,32,30,39.2519,50.7409,43.7051
2023,TOYOTA,HIGHLANDER AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,21,28,24,27,39.3,31.426
2023,TOYOTA,RAV4 AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,27,33,29,34.8,48,39.7147
2023,TOYOTA,RAV4 AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,25,33,28,31.9,47.7,37.4878
2023,TOYOTA,RAV4 AWD LE,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,27,34,30,35.3965,49.2893,40.5383
2023,TOYOTA,RAV4 AWD TRD OFFROAD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,25,32,28,32.1,45.7,37.0634
2023,TOYOTA,RAV4 HYBRID AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,41,38,40,57.6,53.7,55.7771
2023,TOYOTA,RAV4 HYBRID AWD WOODLAND EDITION,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,38,35,37,52.3,49.1,50.8099
2023,TOYOTA,VENZA AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,40,37,39,54.4603,51.9846,53.3177
2023,Volkswagen,Atlas 4Motion,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,24,22,26,36.3,29.8058
2023,Volkswagen,Atlas 4Motion,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,23,20,22,32.7,25.7988
2023,Volkswagen,Atlas Cross Sport 4Motion,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,24,22,25.1,34.7,28.6692
2023,Volkswagen,Atlas Cross Sport 4Motion,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,24,20,22.4,32.9,26.1565
2023,Volkswagen,Taos 4Motion,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,25,32,28,32.1,45.8,37.093
2023,Volkswagen,Tiguan 4Motion,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,22,29,25,28.3,42,33.1687
2023,Volkswagen,Tiguan R-Line 4Motion,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,21,28,24,27.3,40.4,31.9641
2023,"Volvo Cars of North America, LLC",XC40 B5 AWD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,23,30,26,29.4,42.7,34.1926
2023,"Volvo Cars of North America, LLC",XC60 B5 AWD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,23,29,25,29,40.6,33.2787
2023,"Volvo Cars of North America, LLC",XC60 B6 AWD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,21,27,23,27,38.2,31.1037
2023,BMW,X5 sDrive40i,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,21,26,23,26.794,35.9773,30.271
2023,Buick,ENCLAVE FWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,26,21,22.7,38.4,27.8181
2023,Cadillac,ESCALADE 2WD,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,21,27,23,27.2,38.1,31.2192
2023,Cadillac,ESCALADE 2WD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,19,16,18.6331,28.9464,22.191
2023,Chevrolet,SUBURBAN 2WD,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,21,27,23,27.2,38.1,31.2192
2023,Chevrolet,SUBURBAN 2WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,20,17,19.4,29.6,22.9604
2023,Chevrolet,SUBURBAN 2WD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,20,16,19,29.5,22.6236
2023,Chevrolet,TAHOE 2WD,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,21,28,24,27.2,39.1627,31.5347
2023,Chevrolet,TAHOE 2WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,20,17,19.4,29.6,22.9604
2023,Chevrolet,TAHOE 2WD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,20,16,19,29.5,22.6236
2023,Chevrolet,TRAVERSE FWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,27,21,22.7,38.4,27.8181
2023,Dodge,Durango RWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,26,21,23.7,36,28.0059
2023,Dodge,Durango RWD,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,14,22,17,17.4,31.1,21.702
2023,Ford,EXPEDITION 2WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,17,23,19,20.9,32.8041,24.979
2023,Ford,EXPEDITION 2WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,23,19,20.2,33.4,24.5696
2023,Ford,EXPLORER HEV RWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,27,28,27,34.6,40.5,37.0273
2023,Ford,EXPLORER PLATINUM HEV RWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,25,26,26,32.9,37.3,34.7443
2023,Ford,EXPLORER RWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,28,23,25.5,39.8,30.4181
2023,Ford,EXPLORER RWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,21,28,24,26.7,40.8,31.6169
2023,Ford,EXPLORER RWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,26,21,22.4,36.4,27.0884
2023,Ford,EXPLORER RWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,25,20,22.1,34.9129,26.4718
2023,GMC,ACADIA FWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,22,29,25,29.1772,41.8745,33.7875
2023,GMC,ACADIA FWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,27,22,24.0915,38,28.8419
2023,GMC,YUKON 2WD,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,21,27,23,27.2,38.1,31.2192
2023,GMC,YUKON 2WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,20,17,19.4,29.6,22.9604
2023,GMC,YUKON 2WD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,20,16,19,29.5,22.6236
2023,GMC,YUKON XL 2WD,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,21,27,23,27.2,38.1,31.2192
2023,GMC,YUKON XL 2WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,20,17,19.4,29.6,22.9604
2023,GMC,YUKON XL 2WD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,19,16,17.8,27.687,21.208
2023,INFINITI,QX60 FWD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,21,26,23,26.519,39.52,31.127
2023,INFINITI,QX80 2WD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,20,16,17.2422,27.9876,20.8433
2023,Jeep,Grand Cherokee L 4X2,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,19,26,21,23.7,36,28.0059
2023,Jeep,Wagoneer 4x2,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,17,24,20,21.3,33.6,25.5008
2023,Jeep,Wagoneer 4x2,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,16,22,18,20.1,30.5,23.7432
2023,Jeep,Wagoneer L 4x2,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,17,24,20,21.3,33.6,25.5008
2023,Lincoln,AVIATOR RWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,26,21,22.8,37,27.5596
2023,Lincoln,NAVIGATOR 2WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,17,23,19,20.9,32.8041,24.979
2023,Lincoln,NAVIGATOR 2WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,23,19,20.2,33.4,24.5696
2023,NISSAN,ARMADA 2WD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,19,16,17.4,28.7,21.1467
2023,TOYOTA,4RUNNER 2WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,19,17,20.4,28.7,23.452
2023,TOYOTA,SEQUOIA 2WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,21,24,22,26.8,33.8,29.5543
2023,Acura,MDX AWD Type-S,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,17,21,19,22.7,32.1,26.1453
2023,Aston Martin Lagonda Ltd,DBX 707,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,15,20,17,18.4692,27.1871,21.5837
2023,Aston Martin Lagonda Ltd,DBX V8,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,20,16,17.2188,27.363,20.6665
2023,Audi,Q7,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,19,25,21,24.2,34.9,28.0731
2023,Audi,Q7,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,22,20,22.8,33.4,26.5987
2023,Audi,Q8,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,18,23,20,23.1,33.5,26.8511
2023,Audi,RS Q8,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,20,16,16.9487,26.9985,20.3589
2023,Audi,SQ7,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,20,17,18.4612,28.5063,21.9403
2023,Audi,SQ8,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,20,17,18.4612,28.5063,21.9403
2023,Bentley,Bentayga,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,21,17,18.3,29.6,22.0959
2023,Bentley,Bentayga EWB,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,14,21,17,18.3,29.6,22.0959
2023,Bentley,Bentayga Speed,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,12,19,14,14.9,25.5,18.3285
2023,BMW,ALPINA XB7,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,16,20,17,19.2,28,22.3627
2023,BMW,X5 M,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,18,15,16.1143,24.851,19.1427
2023,BMW,X5 M Competition,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,18,15,16.1143,24.851,19.1427
2023,BMW,X5 M50i,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,16,22,18,19.921,30.1071,23.4987
2023,BMW,X5 xDrive40i,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,21,25,23,26.2255,35.7276,29.7909
2023,BMW,X6 M,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,18,15,16.1143,24.851,19.1427
2023,BMW,X6 M Competition,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,18,15,16.1143,24.851,19.1427
2023,BMW,X6 M50i,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,16,22,18,19.921,30.1071,23.4987
2023,BMW,X6 xDrive40i,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,21,25,23,26.2255,35.7276,29.7909
2023,BMW,X7 M60i xDrive,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,16,21,18,20.4395,29.4007,23.6885
2023,BMW,X7 xDrive40i,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,21,25,22,26.299,34.6868,29.5103
2023,Buick,ENCLAVE AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,17,25,20,21.9953,35.0939,26.4354
2023,Cadillac,ESCALADE 4WD,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,20,26,22,25.5,38.8,30.1508
2023,Cadillac,ESCALADE 4WD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,18,16,17.4975,26.9024,20.764
2023,Cadillac,ESCALADE V AWD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,11,16,13,13.2,22.5735,16.2334
2023,Chevrolet,SUBURBAN 4WD,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,20,26,22,25.5,38.8,30.1508
2023,Chevrolet,SUBURBAN 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,19,16,19.0324,28.3563,22.3376
2023,Chevrolet,SUBURBAN 4WD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,18,16,17.4975,26.9024,20.764
2023,Chevrolet,TAHOE 4WD,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,20,26,22,25.5,38.8,30.1508
2023,Chevrolet,TAHOE 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,14,18,16,18.3,27.3,21.4877
2023,Chevrolet,TAHOE 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,20,17,19.4,29.6,22.9604
2023,Chevrolet,TAHOE 4WD,Gasoline (Premium Unleaded Required),MPG,miles per gallon,14,18,16,17.4975,26.9024,20.764
2023,Chevrolet,TRAVERSE AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,17,25,20,21.9953,35.0939,26.4354
2023,Dodge,Durango AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,25,21,23.4,35.4,27.612
2023,Dodge,Durango AWD,Gasoline (Mid Grade Unleaded Recommended),MPG,miles per gallon,14,22,17,17.3,30.1,21.394
2023,Dodge,Durango SRT AWD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,12,17,13,14,23.4,17.0892
2023,Dodge,Durango SRT AWD,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,13,19,15,15.7498,26.5492,19.2787
2023,Ford,BRONCO RAPTOR 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,16,15,18.5,24,20.6272
2023,Ford,EXPEDITION 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,22,18,19.9282,31.0855,23.767
2023,Ford,EXPEDITION 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,21,18,19.2714,30.9679,23.2175
2023,Ford,EXPEDITION TIMBERLINE 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,16,19,17,20.1,28.8,23.2622
2023,Ford,EXPEDITION TIMBERLINE 4WD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,15,19,17,19.1,28.5,22.4289
2023,Ford,EXPLORER AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,26,22,24.7,38.5,29.4503
2023,Ford,EXPLORER AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,20,27,23,25.8,38.5,30.2974
2023,Ford,EXPLORER AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,24,20,22.2,34.8,26.5211
2023,Ford,EXPLORER AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,18,24,20,22.0009,34.5022,26.287
2023,Ford,EXPLORER FFV AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,17,25,20,21.6,34.7,26.0205
2023,Ford,EXPLORER HEV AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,23,26,25,30,36.8,32.7208
2023,Ford,EXPLORER PLATINUM HEV AWD,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,23,24,23,29.4,33.7,31.1909
